,SYMBOL,SERIES,OPEN_day2cm,HIGH_day2cm,LOW_day2cm,CLOSE_day2cm,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP_day2cm,TOTALTRADES,ISIN,INSTRUMENT,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN_day2fo,HIGH_day2fo,LOW_day2fo,CLOSE_day2fo,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP_day2fo,ACTUAL BASIS,ACTUAL BASIS %,DAYS TO EXPIRE,FV
27138,TATACHEM,EQ,414.9,418.0,406.2,409.8,411.0,415.4,317153.0,130407869.9,2015-11-06,7817.0,INE092A01019,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,421.45,416.75,0.0,0.0,0.0,0.0,2015-11-06,0.0166766646671,1.66766646671,83,416.355087952
27304,TATACOMM,EQ,433.0,434.8,426.9,433.05,434.5,433.3,265802.0,114607631.4,2015-11-06,7673.0,INE151A01013,FUTSTK,2015-11-26,0.0,XX,432.25,436.4,428.3,435.55,435.55,1042.0,4963.3,3897300.0,78100.0,2015-11-06,0.00573986913098,0.573986913098,20,434.709115474
27305,TATACOMM,EQ,433.0,434.8,426.9,433.05,434.5,433.3,265802.0,114607631.4,2015-11-06,7673.0,INE151A01013,FUTSTK,2015-12-31,0.0,XX,432.7,435.95,432.7,435.95,437.9,4.0,19.11,38500.0,1100.0,2015-11-06,0.0110755880338,1.10755880338,55,437.627877427
27306,TATACOMM,EQ,433.0,434.8,426.9,433.05,434.5,433.3,265802.0,114607631.4,2015-11-06,7673.0,INE151A01013,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,440.4,440.35,0.0,0.0,0.0,0.0,2015-11-06,0.0165777222664,1.65777222664,83,439.976990819
27434,TATAGLOBAL,EQ,126.8,128.25,124.75,125.85,125.85,128.0,858491.0,108385322.1,2015-11-06,8313.0,INE192A01025,FUTSTK,2015-11-26,0.0,XX,127.0,128.65,125.1,126.45,126.45,683.0,3464.92,23680000.0,28000.0,2015-11-06,0.00474495848161,0.474495848161,20,126.33216068
27435,TATAGLOBAL,EQ,126.8,128.25,124.75,125.85,125.85,128.0,858491.0,108385322.1,2015-11-06,8313.0,INE192A01025,FUTSTK,2015-12-31,0.0,XX,127.85,129.45,126.5,126.5,127.25,8.0,40.81,340000.0,16000.0,2015-11-06,0.0110019646365,1.10019646365,55,127.180391119
27436,TATAGLOBAL,EQ,126.8,128.25,124.75,125.85,125.85,128.0,858491.0,108385322.1,2015-11-06,8313.0,INE192A01025,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,134.0,128.0,0.0,0.0,8000.0,0.0,2015-11-06,0.016796875,1.6796875,83,127.863074228
27567,TATAMOTORS,EQ,399.9,404.4,392.5,396.15,394.15,404.0,11016134.0,4387889950.95,2015-11-06,214285.0,INE155A01022,FUTSTK,2015-11-26,0.0,XX,399.3,402.8,391.2,394.15,394.15,13692.0,81462.67,25107000.0,-1047000.0,2015-11-06,-0.00507421032602,-0.507421032602,20,397.667742974
27568,TATAMOTORS,EQ,399.9,404.4,392.5,396.15,394.15,404.0,11016134.0,4387889950.95,2015-11-06,214285.0,INE155A01022,FUTSTK,2015-12-31,0.0,XX,401.0,402.5,392.0,394.7,394.7,221.0,1316.31,733500.0,37500.0,2015-11-06,-0.00367367620978,-0.367367620978,55,400.337798505
27569,TATAMOTORS,EQ,399.9,404.4,392.5,396.15,394.15,404.0,11016134.0,4387889950.95,2015-11-06,214285.0,INE155A01022,FUTSTK,2016-01-28,0.0,XX,396.5,400.55,393.05,393.05,393.05,9.0,53.59,66000.0,-1500.0,2015-11-06,-0.00788703727261,-0.788703727261,83,402.486744978
27728,TATAMTRDVR,EQ,264.9,266.5,260.5,261.9,263.45,265.9,1494961.0,393703628.75,2015-11-06,31157.0,IN9155A01020,FUTSTK,2015-11-26,0.0,XX,266.25,266.85,260.8,262.4,262.4,1178.0,6520.08,12205200.0,-224700.0,2015-11-06,0.00190548780488,0.190548780488,20,262.903399937
27729,TATAMTRDVR,EQ,264.9,266.5,260.5,261.9,263.45,265.9,1494961.0,393703628.75,2015-11-06,31157.0,IN9155A01020,FUTSTK,2015-12-31,0.0,XX,262.0,263.3,262.0,263.3,263.3,3.0,16.55,111300.0,2100.0,2015-11-06,0.00531712875047,0.531712875047,55,264.668608932
27730,TATAMTRDVR,EQ,264.9,266.5,260.5,261.9,263.45,265.9,1494961.0,393703628.75,2015-11-06,31157.0,IN9155A01020,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,273.8,266.35,0.0,0.0,6300.0,0.0,2015-11-06,0.0167073399662,1.67073399662,83,266.089305843
27839,TATAPOWER,EQ,69.4,69.5,66.6,67.55,67.55,68.5,2400308.0,162324218.2,2015-11-06,7164.0,INE245A01021,FUTSTK,2015-11-26,0.0,XX,69.15,69.5,66.9,67.75,67.75,650.0,3523.8,20344000.0,-624000.0,2015-11-06,0.0029520295203,0.29520295203,20,67.8087997928
27840,TATAPOWER,EQ,69.4,69.5,66.6,67.55,67.55,68.5,2400308.0,162324218.2,2015-11-06,7164.0,INE245A01021,FUTSTK,2015-12-31,0.0,XX,69.3,69.3,67.3,67.85,67.85,21.0,114.19,488000.0,88000.0,2015-11-06,0.00442151805453,0.442151805453,55,68.2640875654
27841,TATAPOWER,EQ,69.4,69.5,66.6,67.55,67.55,68.5,2400308.0,162324218.2,2015-11-06,7164.0,INE245A01021,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,70.95,68.7,0.0,0.0,0.0,0.0,2015-11-06,0.0167394468705,1.67394468705,83,68.630517792
27965,TATASTEEL,EQ,218.9,221.85,215.1,220.25,219.2,225.4,9906366.0,2165540802.15,2015-11-06,88102.0,INE081A01012,FUTSTK,2015-11-26,0.0,XX,219.85,221.75,215.1,220.45,220.45,14957.0,65417.72,33756000.0,1324000.0,2015-11-06,0.000907235200726,0.0907235200726,20,221.09382908
27966,TATASTEEL,EQ,218.9,221.85,215.1,220.25,219.2,225.4,9906366.0,2165540802.15,2015-11-06,88102.0,INE081A01012,FUTSTK,2015-12-31,0.0,XX,219.05,222.45,216.1,221.45,221.45,501.0,2200.16,1392000.0,186000.0,2015-11-06,0.00541883043576,0.541883043576,55,222.578316599
27967,TATASTEEL,EQ,218.9,221.85,215.1,220.25,219.2,225.4,9906366.0,2165540802.15,2015-11-06,88102.0,INE081A01012,FUTSTK,2016-01-28,0.0,XX,223.7,223.7,217.0,223.2,224.0,25.0,110.0,68000.0,22000.0,2015-11-06,0.0167410714286,1.67410714286,83,223.773079847
28086,TCS,EQ,2492.0,2518.25,2483.45,2505.75,2505.2,2482.65,454012.0,1138452606.05,2015-11-06,26028.0,INE467B01029,FUTSTK,2015-11-26,0.0,XX,2502.0,2522.0,2489.4,2509.7,2509.7,3456.0,17364.06,3482000.0,-55200.0,2015-11-06,0.00157389329402,0.157389329402,20,2515.35011222
28087,TCS,EQ,2492.0,2518.25,2483.45,2505.75,2505.2,2482.65,454012.0,1138452606.05,2015-11-06,26028.0,INE467B01029,FUTSTK,2015-12-31,0.0,XX,2519.0,2531.4,2518.6,2524.0,2524.0,44.0,222.15,47000.0,3000.0,2015-11-06,0.00723058637084,0.723058637084,55,2532.23889588
28088,TCS,EQ,2492.0,2518.25,2483.45,2505.75,2505.2,2482.65,454012.0,1138452606.05,2015-11-06,26028.0,INE467B01029,FUTSTK,2016-01-28,0.0,XX,2525.0,2525.0,2525.0,2525.0,2548.0,1.0,5.05,200.0,0.0,2015-11-06,0.0165816326531,1.65816326531,83,2545.83153157
28289,TECHM,EQ,537.0,537.35,526.15,533.45,533.45,534.95,1218451.0,649053250.4,2015-11-06,25718.0,INE669C01036,FUTSTK,2015-11-26,0.0,XX,539.55,539.55,528.55,535.8,535.8,1755.0,9375.11,10264000.0,29000.0,2015-11-06,0.00438596491228,0.438596491228,20,535.493771273
28290,TECHM,EQ,537.0,537.35,526.15,533.45,533.45,534.95,1218451.0,649053250.4,2015-11-06,25718.0,INE669C01036,FUTSTK,2015-12-31,0.0,XX,538.0,540.3,532.1,539.0,539.0,22.0,118.25,109000.0,7000.0,2015-11-06,0.0102968460111,1.02968460111,55,539.089230374
28291,TECHM,EQ,537.0,537.35,526.15,533.45,533.45,534.95,1218451.0,649053250.4,2015-11-06,25718.0,INE669C01036,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,559.2,542.45,0.0,0.0,0.0,0.0,2015-11-06,0.0165913909116,1.65913909116,83,541.982971371
28443,TITAN,EQ,348.95,353.0,346.15,350.05,352.75,348.75,495582.0,172605822.55,2015-11-06,5985.0,INE280A01028,FUTSTK,2015-11-26,0.0,XX,348.65,352.2,346.0,350.25,350.25,819.0,4278.62,11316000.0,-153000.0,2015-11-06,0.0005710206995,0.05710206995,20,351.391123131
28444,TITAN,EQ,348.95,353.0,346.15,350.05,352.75,348.75,495582.0,172605822.55,2015-11-06,5985.0,INE280A01028,FUTSTK,2015-12-31,0.0,XX,350.0,351.0,350.0,350.15,350.15,7.0,36.76,168000.0,-1500.0,2015-11-06,0.00028559188919,0.028559188919,55,353.750464134
28445,TITAN,EQ,348.95,353.0,346.15,350.05,352.75,348.75,495582.0,172605822.55,2015-11-06,5985.0,INE280A01028,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,358.85,355.95,0.0,0.0,0.0,0.0,2015-11-06,0.0165753617081,1.65753617081,83,355.649337573
28604,TV18BRDCST,EQ,32.05,32.05,31.4,31.65,31.6,32.05,697951.0,22123719.05,2015-11-06,1669.0,INE886H01027,FUTSTK,2015-11-26,0.0,XX,32.1,32.1,31.45,31.8,31.8,82.0,443.32,21879000.0,-136000.0,2015-11-06,0.00471698113208,0.471698113208,20,31.7712585262
28605,TV18BRDCST,EQ,32.05,32.05,31.4,31.65,31.6,32.05,697951.0,22123719.05,2015-11-06,1669.0,INE886H01027,FUTSTK,2015-12-31,0.0,XX,32.3,32.3,32.05,32.05,32.0,3.0,16.41,289000.0,51000.0,2015-11-06,0.0109375,1.09375,55,31.9845798882
28606,TV18BRDCST,EQ,32.05,32.05,31.4,31.65,31.6,32.05,697951.0,22123719.05,2015-11-06,1669.0,INE886H01027,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,32.85,32.2,0.0,0.0,0.0,0.0,2015-11-06,0.0170807453416,1.70807453416,83,32.1562677737
28680,TVSMOTOR,EQ,281.05,287.85,279.25,283.3,283.9,281.2,1541927.0,437105530.85,2015-11-06,18945.0,INE494B01023,FUTSTK,2015-11-26,0.0,XX,281.5,286.5,279.1,282.15,282.15,2279.0,12891.36,6694000.0,-64000.0,2015-11-06,-0.00407584618111,-0.407584618111,20,284.385388324
28681,TVSMOTOR,EQ,281.05,287.85,279.25,283.3,283.9,281.2,1541927.0,437105530.85,2015-11-06,18945.0,INE494B01023,FUTSTK,2015-12-31,0.0,XX,278.15,282.5,277.25,279.45,279.45,20.0,111.96,82000.0,6000.0,2015-11-06,-0.0137770620862,-1.37770620862,55,286.294833564
28682,TVSMOTOR,EQ,281.05,287.85,279.25,283.3,283.9,281.2,1541927.0,437105530.85,2015-11-06,18945.0,INE494B01023,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,268.9,288.1,0.0,0.0,0.0,0.0,2015-11-06,0.0166608816383,1.66608816383,83,287.831616439
28801,UBL,EQ,957.7,972.8,948.0,958.9,961.55,954.1,84909.0,81160081.55,2015-11-06,4286.0,INE686F01025,FUTSTK,2015-11-26,0.0,XX,955.05,975.5,951.7,967.8,967.8,392.0,1884.68,773000.0,-6500.0,2015-11-06,0.00919611489977,0.919611489977,20,962.573769375
28802,UBL,EQ,957.7,972.8,948.0,958.9,961.55,954.1,84909.0,81160081.55,2015-11-06,4286.0,INE686F01025,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,873.8,969.6,1.0,4.83,1000.0,500.0,2015-11-06,0.0110354785479,1.10354785479,55,969.036766343
28803,UBL,EQ,957.7,972.8,948.0,958.9,961.55,954.1,84909.0,81160081.55,2015-11-06,4286.0,INE686F01025,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,972.5,975.1,0.0,0.0,0.0,0.0,2015-11-06,0.0166136806481,1.66136806481,83,974.238393941
28901,UCOBANK,EQ,47.95,48.2,46.55,47.2,47.3,47.8,2820318.0,133543541.55,2015-11-06,8419.0,INE691A01018,FUTSTK,2015-11-26,0.0,XX,48.05,48.5,46.8,47.4,47.4,738.0,3506.14,12620000.0,-120000.0,2015-11-06,0.0042194092827,0.42194092827,20,47.3808342001
28902,UCOBANK,EQ,47.95,48.2,46.55,47.2,47.3,47.8,2820318.0,133543541.55,2015-11-06,8419.0,INE691A01018,FUTSTK,2015-12-31,0.0,XX,48.0,48.4,47.2,47.95,47.75,13.0,61.88,370000.0,-30000.0,2015-11-06,0.0115183246073,1.15183246073,55,47.69896274
28903,UCOBANK,EQ,47.95,48.2,46.55,47.2,47.3,47.8,2820318.0,133543541.55,2015-11-06,8419.0,INE691A01018,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,48.5,48.0,0.0,0.0,20000.0,0.0,2015-11-06,0.0166666666667,1.66666666667,83,47.9550028095
29016,ULTRACEMCO,EQ,2841.55,3044.9,2775.0,2793.35,2798.9,2834.9,385170.0,1083475211.55,2015-11-06,29412.0,INE481G01011,FUTSTK,2015-11-26,0.0,XX,2849.25,2858.75,2786.0,2803.9,2803.9,1983.0,11182.59,1216400.0,-13200.0,2015-11-06,0.00376261635579,0.376261635579,20,2804.05197485
29017,ULTRACEMCO,EQ,2841.55,3044.9,2775.0,2793.35,2798.9,2834.9,385170.0,1083475211.55,2015-11-06,29412.0,INE481G01011,FUTSTK,2015-12-31,0.0,XX,2835.3,2857.9,2810.0,2816.9,2816.9,26.0,147.13,15600.0,600.0,2015-11-06,0.00836025418013,0.836025418013,55,2822.8791858
29018,ULTRACEMCO,EQ,2841.55,3044.9,2775.0,2793.35,2798.9,2834.9,385170.0,1083475211.55,2015-11-06,29412.0,INE481G01011,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,2968.85,2840.45,0.0,0.0,0.0,0.0,2015-11-06,0.0165818796317,1.65818796317,83,2838.03193004
29227,UNIONBANK,EQ,163.0,165.7,156.25,162.9,162.7,161.95,7428454.0,1206074346.95,2015-11-06,60577.0,INE692A01016,FUTSTK,2015-11-26,0.0,XX,161.9,165.8,156.2,163.7,163.7,9689.0,47282.41,12723000.0,108000.0,2015-11-06,0.0048869883934,0.48869883934,20,163.524107864
29228,UNIONBANK,EQ,163.0,165.7,156.25,162.9,162.7,161.95,7428454.0,1206074346.95,2015-11-06,60577.0,INE692A01016,FUTSTK,2015-12-31,0.0,XX,159.75,166.0,158.3,164.5,164.5,96.0,469.09,252000.0,0.0,2015-11-06,0.009726443769,0.9726443769,55,164.622055728
29229,UNIONBANK,EQ,163.0,165.7,156.25,162.9,162.7,161.95,7428454.0,1206074346.95,2015-11-06,60577.0,INE692A01016,FUTSTK,2016-01-28,0.0,XX,160.0,164.35,160.0,162.0,165.65,8.0,38.98,45000.0,6000.0,2015-11-06,0.0166012677332,1.66012677332,83,165.505719442
29339,UNITECH,EQ,6.9,7.0,6.75,6.9,6.95,6.85,44380180.0,305782209.25,2015-11-06,20151.0,INE694A01020,FUTSTK,2015-11-26,0.0,XX,6.85,7.05,6.8,6.95,6.95,564.0,3001.69,210133000.0,-3311000.0,2015-11-06,0.00719424460432,0.719424460432,20,6.92643550807
29340,UNITECH,EQ,6.9,7.0,6.75,6.9,6.95,6.85,44380180.0,305782209.25,2015-11-06,20151.0,INE694A01020,FUTSTK,2015-12-31,0.0,XX,7.0,7.05,6.85,7.0,7.0,31.0,165.78,5929000.0,693000.0,2015-11-06,0.0142857142857,1.42857142857,55,6.97294158699
29341,UNITECH,EQ,6.9,7.0,6.75,6.9,6.95,6.85,44380180.0,305782209.25,2015-11-06,20151.0,INE694A01020,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,7.1,7.05,0.0,0.0,154000.0,0.0,2015-11-06,0.0212765957447,2.12765957447,83,7.01037117342
29419,UPL,EQ,438.95,451.3,433.0,448.55,450.5,439.55,1583891.0,703694310.85,2015-11-06,40559.0,INE628A01036,FUTSTK,2015-11-26,0.0,XX,442.5,451.9,435.55,449.3,449.3,1955.0,8713.72,6889000.0,-165000.0,2015-11-06,0.00166926329846,0.166926329846,20,450.268499586
29420,UPL,EQ,438.95,451.3,433.0,448.55,450.5,439.55,1583891.0,703694310.85,2015-11-06,40559.0,INE628A01036,FUTSTK,2015-12-31,0.0,XX,439.8,452.15,439.25,452.15,452.15,17.0,75.75,39000.0,4000.0,2015-11-06,0.00796195952671,0.796195952671,55,453.291731717
29421,UPL,EQ,438.95,451.3,433.0,448.55,450.5,439.55,1583891.0,703694310.85,2015-11-06,40559.0,INE628A01036,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,484.6,456.15,0.0,0.0,0.0,0.0,2015-11-06,0.0166611860134,1.66611860134,83,455.724926064
29542,VEDL,EQ,93.8,95.5,90.85,92.2,92.25,94.05,12741087.0,1181290148.8,2015-11-06,55987.0,INE205A01025,FUTSTK,2015-11-26,0.0,XX,93.75,95.95,91.3,92.7,92.7,4745.0,17706.68,50004000.0,1292000.0,2015-11-06,0.00539374325782,0.539374325782,20,92.5532396876
29543,VEDL,EQ,93.8,95.5,90.85,92.2,92.25,94.05,12741087.0,1181290148.8,2015-11-06,55987.0,INE205A01025,FUTSTK,2015-12-31,0.0,XX,93.9,96.1,91.95,93.25,93.25,93.0,347.78,984000.0,20000.0,2015-11-06,0.0112600536193,1.12600536193,55,93.1746687421
29544,VEDL,EQ,93.8,95.5,90.85,92.2,92.25,94.05,12741087.0,1181290148.8,2015-11-06,55987.0,INE205A01025,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,97.6,93.75,0.0,0.0,8000.0,0.0,2015-11-06,0.0165333333333,1.65333333333,83,93.6748148101
29709,VOLTAS,EQ,275.0,281.5,267.1,278.65,279.15,274.0,2720370.0,744536271.4,2015-11-06,34320.0,INE226A01021,FUTSTK,2015-11-26,0.0,XX,269.0,279.9,262.25,277.95,277.95,5949.0,25798.42,5742400.0,-336000.0,2015-11-06,-0.00251843856809,-0.251843856809,20,279.71757309
29710,VOLTAS,EQ,275.0,281.5,267.1,278.65,279.15,274.0,2720370.0,744536271.4,2015-11-06,34320.0,INE226A01021,FUTSTK,2015-12-31,0.0,XX,270.25,277.55,260.7,275.6,275.6,144.0,622.05,219200.0,0.0,2015-11-06,-0.0110667634253,-1.10667634253,55,281.595677278
29711,VOLTAS,EQ,275.0,281.5,267.1,278.65,279.15,274.0,2720370.0,744536271.4,2015-11-06,34320.0,INE226A01021,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,302.7,283.35,0.0,0.0,0.0,0.0,2015-11-06,0.016587259573,1.6587259573,83,283.107235866
29864,WIPRO,EQ,568.25,572.65,566.7,569.95,569.65,570.85,686204.0,390624586.55,2015-11-06,30111.0,INE075A01022,FUTSTK,2015-11-26,0.0,XX,571.15,573.95,569.5,572.4,572.4,707.0,4043.2,6108000.0,26000.0,2015-11-06,0.00428022361985,0.428022361985,20,572.133611279
29865,WIPRO,EQ,568.25,572.65,566.7,569.95,569.65,570.85,686204.0,390624586.55,2015-11-06,30111.0,INE075A01022,FUTSTK,2015-12-31,0.0,XX,573.5,576.45,573.5,574.65,574.65,11.0,63.2,39000.0,6000.0,2015-11-06,0.00817889149917,0.817889149917,55,575.975080798
29866,WIPRO,EQ,568.25,572.65,566.7,569.95,569.65,570.85,686204.0,390624586.55,2015-11-06,30111.0,INE075A01022,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,579.0,579.6,0.0,0.0,1000.0,0.0,2015-11-06,0.0166494133885,1.66494133885,83,579.066818883
30065,WOCKPHARMA,EQ,1527.0,1538.7,1485.6,1499.8,1504.0,1520.85,515094.0,777165231.3,2015-11-06,18432.0,INE049B01025,FUTSTK,2015-11-26,0.0,XX,1531.6,1536.75,1486.0,1502.9,1502.9,3444.0,19482.71,3072375.0,-13875.0,2015-11-06,0.00206267882095,0.206267882095,20,1505.54608333
30066,WOCKPHARMA,EQ,1527.0,1538.7,1485.6,1499.8,1504.0,1520.85,515094.0,777165231.3,2015-11-06,18432.0,INE049B01025,FUTSTK,2015-12-31,0.0,XX,1536.55,1536.55,1494.6,1507.2,1507.2,23.0,130.75,27000.0,375.0,2015-11-06,0.00490976645435,0.490976645435,55,1515.65475249
30067,WOCKPHARMA,EQ,1527.0,1538.7,1485.6,1499.8,1504.0,1520.85,515094.0,777165231.3,2015-11-06,18432.0,INE049B01025,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1547.05,1525.1,0.0,0.0,375.0,0.0,2015-11-06,0.0165890761262,1.65890761262,83,1523.79053419
30201,YESBANK,EQ,762.2,773.7,750.0,758.45,766.0,762.0,2568352.0,1948062177.15,2015-11-06,54071.0,INE528G01019,FUTSTK,2015-11-26,0.0,XX,769.1,775.85,753.0,761.65,761.65,9219.0,49155.56,13140400.0,-328300.0,2015-11-06,0.00420140484474,0.420140484474,20,761.35579871
30202,YESBANK,EQ,762.2,773.7,750.0,758.45,766.0,762.0,2568352.0,1948062177.15,2015-11-06,54071.0,INE528G01019,FUTSTK,2015-12-31,0.0,XX,773.9,778.5,757.65,763.8,763.8,137.0,732.67,134400.0,-2100.0,2015-11-06,0.00700445142708,0.700445142708,55,766.467760384
30203,YESBANK,EQ,762.2,773.7,750.0,758.45,766.0,762.0,2568352.0,1948062177.15,2015-11-06,54071.0,INE528G01019,FUTSTK,2016-01-28,0.0,XX,774.05,774.05,766.6,764.3,764.3,11.0,59.05,7700.0,3500.0,2015-11-06,0.00765406254089,0.765406254089,83,770.582031374
30373,ZEEL,EQ,408.75,411.25,394.85,398.45,400.0,406.05,2654554.0,1067178374.5,2015-11-06,39334.0,INE256A01028,FUTSTK,2015-11-26,0.0,XX,409.4,412.9,397.25,400.7,400.7,2161.0,11348.83,8362900.0,16900.0,2015-11-06,0.00561517344647,0.561517344647,20,399.97655481
30374,ZEEL,EQ,408.75,411.25,394.85,398.45,400.0,406.05,2654554.0,1067178374.5,2015-11-06,39334.0,INE256A01028,FUTSTK,2015-12-31,0.0,XX,414.2,414.2,400.0,402.55,402.55,61.0,321.28,93600.0,18200.0,2015-11-06,0.0101850701776,1.01850701776,55,402.662112368
30375,ZEEL,EQ,408.75,411.25,394.85,398.45,400.0,406.05,2654554.0,1067178374.5,2015-11-06,39334.0,INE256A01028,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,412.05,405.2,0.0,0.0,1300.0,0.0,2015-11-06,0.0166584402764,1.66584402764,83,404.82353537
